x,y,z
"1,03015238","-0,167444353","-1,094047357"
"1,090717456","-0,14700885","-1,073055793"
"1,152408775","-0,124099307","-1,048750794"
"1,215150812","-0,098300485","-1,020674957"
"1,278834988","-0,069129909","-0,988289304"
"1,343391263","-0,036141514","-0,951101463"
"1,40858381","0,001418177","-0,908248847"
"1,474150267","0,044350638","-0,858810735"
"1,539738","0,093562884","-0,801737516"
"1,605115489","0,149930083","-0,736028938"
"1,669580279","0,214831736","-0,660070605"
"1,732294705","0,289783844","-0,572080314"
"1,792183396","0,376358311","-0,470189863"
"1,84847516","0,476383608","-0,352275279"
"1,89914802","0,591978377","-0,215764566"
"1,941574643","0,725331224","-0,057947463"
"1,973065786","0,878586828","0,123851849"
"1,989927651","1,0536509","0,332172599"
"1,987134827","1,251439086","0,568622257"
"1,958890451","1,472422489","0,834436389"
"1,89795934","1,713027793","1,126747065"
"1,796856087","1,967482999","1,440410009"
"1,647634381","2,225211904","1,765415147"
"1,445422413","2,468517692","2,084186539"
"1,186534368","2,675939416","2,375204859"
"0,876449865","2,822566663","2,613046528"
"0,526052996","2,885562089","2,774167432"
"0,153285644","2,84746693","2,840190222"
"-0,219856652","2,707357706","2,809484241"
"-0,572198533","2,473969274","2,69016816"
"-0,887380347","2,168662462","2,503205423"
"-1,156016498","1,817383029","2,274250251"
"-1,375534346","1,445317551","2,028209825"
"-1,548292275","1,073612315","1,785922281"
"-1,679669125","0,716409757","1,561107392"
"-1,776032976","0,383665593","1,363290189"
"-1,843312445","0,079059296","1,195541866"
"-1,88685573","-0,195625429","1,058969474"
"-1,910935699","-0,441168798","0,95198422"
"-1,91865227","-0,659313042","0,871728803"
"-1,912702286","-0,852278369","0,814900431"
"-1,894667036","-1,022172071","0,777771732"
"-1,865829738","-1,17090334","0,75662012"
"-1,827289841","-1,300174692","0,747796303"
"-1,77983038","-1,411363554","0,747684719"
"-1,724219351","-1,505167784","0,753218839"
"-1,661231642","-1,582301931","0,76138905"
"-1,591689576","-1,643377872","0,769589894"
"-1,51642315","-1,688364211","0,7745132"
"-1,436552288","-1,717812242","0,774881759"
"-1,353196913","-1,732273261","0,769418358"
"-1,267476948","-1,732298561","0,756845786"
"-1,180418948","-1,718592966","0,736260604"
"-1,093444845","-1,691998037","0,707107286"
"-1,007484085","-1,653882279","0,669858321"
"-0,923330474","-1,605721691","0,625214197"
"-0,84177782","-1,54899227","0,5738754"
"-0,763435566","-1,485143316","0,516648274"
"-0,688923304","-1,416030866","0,45479252"
"-0,618315853","-1,343065528","0,389415976"
"-0,551613576","-1,267594668","0,321605788"
"-0,488816838","-1,190965651","0,2524491"
"-0,429837679","-1,114287651","0,182896773"
"-0,374432367","-1,038759592","0,114000143"
"-0,32227444","-0,964958475","0,046340074"
"-0,27303288","-0,893421348","-0,019531105"
"-0,226376671","-0,824685259","-0,083061069"
"-0,18198086","-0,759109962","-0,143835852"
"-0,139460954","-0,696962583","-0,201499659"
"-0,098530757","-0,638238115","-0,255923881"
"-0,058904206","-0,582931152","-0,306980238"
"-0,020305476","-0,531026407","-0,354548224"
"0,017528369","-0,482439509","-0,398560678"
"0,054822909","-0,437007822","-0,439012352"
"0,091742101","-0,394521962","-0,475935352"
"0,128449903","-0,354772545","-0,509361781"
"0,165084131","-0,317545654","-0,539317697"
"0,20180693","-0,282606536","-0,565866002"
"0,238718695","-0,249702796","-0,589062283"
"0,275874365","-0,218577929","-0,608946558"
"0,313328877","-0,18897543","-0,625558845"
"0,351137169","-0,160638795","-0,638939162"
"0,389251204","-0,133283682","-0,649001479"
"0,427798822","-0,106688508","-0,655893873"
"0,466901137","-0,08062744","-0,659753852"
"0,506483262","-0,054817297","-0,660473753"
"0,546470309","-0,028974897","-0,657945914"
"0,58678739","-0,002817057","-0,652062671"
"0,627359615","0,023939406","-0,642716363"
"0,668112098","0,051577674","-0,629799327"
"0,708969949","0,080380929","-0,6132039"
"0,74985828","0,110632355","-0,592822421"
"0,790454033","0,142644734","-0,568425782"
"0,830957463","0,176720244","-0,539894965"
"0,871136714","0,213214621","-0,506934103"
"0,91059475","0,252499045","-0,469183041"
"0,948934534","0,294944693","-0,426281625"
"0,985759029","0,340922745","-0,3778697"
"1,020671199","0,39080438","-0,323587112"
"1,053274007","0,444960775","-0,263073706"
"1,083059211","0,503726936","-0,195970453"
"1,109314093","0,567469392","-0,121837549"
"1,131183659","0,63638355","-0,04040084"
"1,147764218","0,710471008","0,048412778"
"1,158130652","0,79013928","0,145123638"
"1,161089923","0,87508165","0,249538458"
"1,155342352","0,964480736","0,360930369"
"1,139588255","1,057519151","0,4785725"
"1,112785486","1,152917527","0,601220784"
"1,072971033","1,24955879","0,727941272"
"1,019396504","1,344463663","0,855706452"
"0,951489211","1,434437744","0,981240751"
"0,868762059","1,516345872","1,101321304"
"0,771077807","1,586413224","1,212041603"
"0,659295908","1,640326853","1,308840825"
"0,535679144","1,674836344","1,388108886"
"0,402474351","1,686943358","1,446493479"
"0,262734373","1,673794127","1,480700593"
"0,120249646","1,634773551","1,489594762"
"-0,021406353","1,571278059","1,47409592"
"-0,158704289","1,48485424","1,435263668"
"-0,288400024","1,378621098","1,375686084"
"-0,408268186","1,256709249","1,299029105"
"-0,516583388","1,123506776","1,20923255"
"-0,612438432","0,983428781","1,110295087"
"-0,695668715","0,84047449","1,005849847"
"-0,766485415","0,698322744","0,8992493"
"-0,82564131","0,55974387","0,792991059"
"-0,874006832","0,426967695","0,689088229"
"-0,912674735","0,301849312","0,589208505"
"-0,942703971","0,185130177","0,49400019"
"-0,965129956","0,077491242","0,404059657"
"-0,981011297","-0,02067397","0,319731682"
"-0,99125151","-0,109474497","0,240932439"
"-0,996594091","-0,189240029","0,167395915"
"-0,997765479","-0,260304407","0,098855622"
"-0,995436561","-0,323115256","0,034958979"
"-0,990132036","-0,378228324","-0,024711685"
"-0,982263399","-0,426203866","-0,080557703"
"-0,972220827","-0,467584675","-0,132960844"
"-0,960377153","-0,502942398","-0,182319457"
"-0,947052552","-0,532856432","-0,229022564"
"-0,932426346","-0,557786879","-0,273327162"
"-0,916677856","-0,578193837","-0,315490247"
"-0,899986401","-0,594537407","-0,355768814"
"-0,882517001","-0,607258682","-0,394402068"
"-0,864393883","-0,616764534","-0,431585652"
"-0,845699002","-0,623392447","-0,46745648"
"-0,82650111","-0,627456106","-0,502132522"
"-0,806864751","-0,629259373","-0,535726008"
"-0,786844767","-0,629091365","-0,568334786"
"-0,766490978","-0,627235684","-0,600047199"
"-0,745815433","-0,623885333","-0,630899714"
"-0,724830181","-0,619233318","-0,6609288"
"-0,703547271","-0,613472641","-0,690170926"
"-0,681975364","-0,606784417","-0,718658765"
"-0,6601164","-0,599337817","-0,74641366"
"-0,637963958","-0,591274493","-0,773446617"
"-0,615501788","-0,582697953","-0,799758727"
"-0,592713643","-0,573711706","-0,825351082"
"-0,569583274","-0,564419263","-0,850224774"
"-0,546092317","-0,554907238","-0,874379811"
"-0,522220943","-0,545274352","-0,897811799"
"-0,497945287","-0,535590248","-0,920515044"
"-0,473238726","-0,525898285","-0,942483349"
"-0,448074634","-0,516241824","-0,963710519"
"-0,422426388","-0,506664224","-0,984190357"
"-0,396267364","-0,497208844","-1,003916666"
"-0,369570905","-0,487909912","-1,022884091"
"-0,342308454","-0,478801282","-1,041085815"
"-0,314451475","-0,469904604","-1,058516729"
"-0,285971857","-0,461226229","-1,075173628"
"-0,256841488","-0,452772508","-1,091053305"
"-0,227032258","-0,44454979","-1,106152553"
"-0,196516055","-0,436564425","-1,120468168"
"-0,165265081","-0,428816039","-1,133996263"
"-0,133251124","-0,421306953","-1,146736544"
"-0,100446252","-0,414030471","-1,158688052"
"-0,066823053","-0,406969386","-1,169848086"
"-0,032354117","-0,40010649","-1,180213943"
"0,002987967","-0,393424575","-1,18978292"
"0,039230611","-0,386906435","-1,198552315"
"0,076400322","-0,380518045","-1,206504036"
"0,114525065","-0,37425303","-1,213654041"
"0,153632732","-0,36809245","-1,220007031"
"0,19374999","-0,361992089","-1,225542851"
"0,234903506","-0,355907732","-1,23024135"
"0,277119946","-0,349795164","-1,234082376"
"0,320425977","-0,34361017","-1,237045777"
"0,364848266","-0,337308533","-1,239111399"
"0,410413479","-0,33084604","-1,240259091"
"0,457146773","-0,324158261","-1,240453028"
"0,505075343","-0,317188215","-1,239661842"
"0,554223289","-0,309859106","-1,237825752"
"0,604613605","-0,302083972","-1,234875607"
"0,656269286","-0,293775852","-1,230742256"
"0,709204902","-0,284802164","-1,225301041"
"0,763457075","-0,275127043","-1,218547348"
"0,819035705","-0,264586598","-1,210317337"
"0,875947089","-0,252999458","-1,200425576"
"0,934197523","-0,240184249","-1,18868663"
"0,993793305","-0,225959599","-1,174915067"
"1,054734606","-0,210114491","-1,158890853"
"1,117006322","-0,192372055","-1,140313712"
"1,180574619","-0,172395589","-1,118811266"
"1,245394623","-0,149813678","-1,093969161"
"1,311438451","-0,124278623","-1,065404367"
"1,378572366","-0,095168692","-1,032406097"
"1,446662634","-0,061862157","-0,994263561"
"1,515502123","-0,023608699","-0,95011204"
"1,58500503","0,020221063","-0,899238679"
"1,654732546","0,070833697","-0,840243438"
"1,724176299","0,129545354","-0,771594911"
"1,792657878","0,197787008","-0,691617226"
"1,859748393","0,277025029","-0,598619469"
"1,924320624","0,369303056","-0,490203989"
"1,984505399","0,477124658","-0,363389703"
"2,038433546","0,602993407","-0,215195527"
"2,083257023","0,74908277","-0,042907536"
"2,116890103","0,919776241","0,158547006"
"2,133175313","1,1162786","0,391204824"
"2,125922785","1,339767149","0,65707595"
"2,088627944","1,590425066","0,957153253"
"2,012019876","1,866462265","1,290684001"
"1,886357339","2,156977392","1,647461009"
"1,702819581","2,447977792","2,014001678"
"1,452760931","2,717197852","2,368410139"
"1,138440667","2,93406259","2,679691232"
"0,766082662","3,067595488","2,916308983"
"0,354072074","3,090011198","3,049531379"
"-0,071532327","2,989636084","3,066927299"
"-0,4830826","2,769797114","2,97119215"
"-0,85656562","2,452397991","2,783974474"
"-1,177158849","2,06878342","2,536560086"
"-1,438888391","1,651946804","2,261960887"
"-1,643831569","1,229528523","1,987745806"
"-1,798211438","0,821958059","1,734197871"
"-1,909886602","0,440857207","1,512548428"
"-1,9867733","0,092926673","1,32906927"
"-2,035132008","-0,220862576","1,183930374"
"-2,060370802","-0,501127791","1,075604639"
"-2,066235474","-0,750278231","1,000352098"
"-2,055228641","-0,970900296","0,953624214"
"-2,029479593","-1,165745182","0,930693619"
"-1,990204914","-1,336981023","0,926597503"
"-1,938226447","-1,485825388","0,936539856"
"-1,874475678","-1,61345341","0,955833575"
"-1,799769074","-1,720467257","0,97966525"
"-1,715054598","-1,806851751","1,003963182"
"-1,621658969","-1,872501408","1,02520874"
"-1,520838523","-1,917621188","1,040401144"
"-1,414277751","-1,941516944","1,045607897"
"-1,303933335","-1,944641791","1,039165704"
"-1,191629979","-1,928318383","1,020807232"
"-1,079192386","-1,893869373","0,990265153"
"-0,96839061","-1,842672424","0,947345552"
"-0,860967249","-1,776855258","0,89287945"
"-0,758068375","-1,698964456","0,828601027"
"-0,660488256","-1,611567152","0,756365628"
"-0,568899364","-1,51717174","0,678025607"
"-0,483675498","-1,418406084","0,595678297"
"-0,404676476","-1,317310211","0,511069379"
"-0,331693604","-1,215812227","0,425868478"
"-0,264418711","-1,115624963","0,341599314"
"-0,202344636","-1,018077308","0,259502431"
"-0,144920651","-0,923988441","0,180410657"
"-0,091615236","-0,834097993","0,105090065"
"-0,041822857","-0,749012304","0,034209347"
"0,004970195","-0,66888553","-0,031931246"
"0,049217577","-0,593706868","-0,093170774"
"0,091370435","-0,523463702","-0,149349729"
"0,131825757","-0,458036638","-0,200391879"
"0,170966391","-0,397182694","-0,246318295"
"0,209031021","-0,3405617","-0,287227515"
"0,24625833","-0,287833483","-0,323218072"
"0,282836732","-0,238659715","-0,354374738"
"0,319009892","-0,192644984","-0,380850815"
"0,354883236","-0,149397266","-0,402763649"
"0,390507649","-0,108533546","-0,420208895"
"0,425934016","-0,069670804","-0,43328221"
"0,461213223","-0,032426025","-0,442079248"
"0,496284349","0,003554356","-0,446620611"
"0,53129827","0,038683124","-0,44707989"
"0,566221352","0,073318749","-0,443480452"
"0,600918313","0,107791709","-0,435772414"
"0,635253874","0,142432486","-0,423905891"
"0,669092753","0,177571557","-0,407831"
"0,702299672","0,213539402","-0,387497856"
"0,734739348","0,250666501","-0,362856577"
"0,76606508","0,289100264","-0,333942709"
"0,796360196","0,329438827","-0,300425846"
"0,82530347","0,371953879","-0,262158968"
"0,852439782","0,416797368","-0,219066908"
"0,877314009","0,464121243","-0,171074498"
"0,89947103","0,514077452","-0,118106572"
"0,918455724","0,566817945","-0,060087961"
"0,933812968","0,62249467","0,0030565"
"0,945038346","0,680902555","0,071047143"
"0,951395275","0,742517149","0,144413306"
"0,952170487","0,806794864","0,222602508"
"0,946657281","0,873029423","0,304888608"
"0,934148954","0,940514552","0,390545467"
"0,913938806","1,008543974","0,478846944"
"0,885770165","1,076065166","0,568648606"
"0,84806899","1,141940602","0,658923567"
"0,800926661","1,20426914","0,747627294"
"0,744541677","1,261107914","0,832656995"
"0,679112535","1,310514059","0,91190988"
"0,604840015","1,350550912","0,983289299"
"0,522423405","1,379531382","1,044912585"
"0,432935758","1,394763484","1,093799687"
"0,338188054","1,395648627","1,12902577"
"0,239991273","1,381588219","1,149665998"
"0,140058653","1,352122108","1,1549437"
"0,040513895","1,307322965","1,144550359"
"-0,056472117","1,248256955","1,119138792"
"-0,149522772","1,176923225","1,080376242"
"-0,237261459","1,095320924","1,029929955"
"-0,318409926","1,005439187","0,969465369"
"-0,392036844","0,909788289","0,901162202"
"-0,45786612","0,810642446","0,82704228"
"-0,515823274","0,710081194","0,74896363"
"-0,565920723","0,6100439","0,668661867"
"-0,608442443","0,512303352","0,587739657"
"-0,643880316","0,41795418","0,507205538"
"-0,672739314","0,328004291","0,427991651"
"-0,695565946","0,243277328","0,350870809"
"-0,712966678","0,16428574","0,276355955"
"-0,725479395","0,091164603","0,204639047"
"-0,733638517","0,024045321","0,13590924"
"-0,737944171","-0,037059081","0,070260744"
"-0,738902044","-0,092269508","0,007683624"
"-0,736868306","-0,141859144","-0,051945259"
"-0,732199125","-0,186101175","-0,108749041"
"-0,725229064","-0,225272111","-0,162851361"
"-0,716274528","-0,259710028","-0,214417636"
"-0,705559064","-0,28975766","-0,263607701"
"-0,693271095","-0,315749896","-0,310572698"
"-0,679599043","-0,338021626","-0,355463764"
"-0,664694598","-0,356882311","-0,398411951"
"-0,648727112","-0,37269065","-0,439576676"
"-0,631774593","-0,385710276","-0,479052013"
"-0,613913581","-0,396203277","-0,516930974"
"-0,59522062","-0,404431739","-0,55330657"
"-0,575764396","-0,410642808","-0,588264876"
"-0,555605074","-0,415086775","-0,621888004"
"-0,53477331","-0,417960681","-0,654230662"
"-0,513286395","-0,419432563","-0,685334701"
"-0,49116162","-0,419670458","-0,715241972"
"-0,46841628","-0,418842404","-0,743994328"
"-0,445059472","-0,417095243","-0,771625352"
"-0,421093192","-0,41456285","-0,798162298"
"-0,396510481","-0,411347553","-0,82362304"
"-0,371304315","-0,407551474","-0,848025386"
"-0,345465289","-0,403265124","-0,871384385"
"-0,31898392","-0,398587731","-0,893716138"
"-0,291843721","-0,393580898","-0,915028857"
"-0,264026558","-0,388296875","-0,935328758"
"0,326604691","1,744987339","1,548939"
"0,175727935","1,715946615","1,570532986"
"0,023973158","1,659158697","1,564858723"
"-0,124010457","1,575672718","1,53237601"
"-0,265049493","1,469284315","1,476361576"
"-0,396281843","1,344199709","1,400527431"
"-0,51530288","1,205000276","1,308956518"
"-0,620969606","1,056797797","1,206297445"
"-0,712896528","0,904255257","1,09680382"
"-0,791223388","0,751632037","0,984362705"
"-0,856715749","0,602186317","0,871922376"
"-0,910320149","0,458762689","0,762055805"
"-0,953222439","0,323206268","0,656406364"
"-0,986618968","0,196681441","0,555988683"
"-1,011703011","0,080073477","0,461563381"
"-1,029651419","-0,026269885","0,373421049"
"-1,041388247","-0,122542233","0,291376251"
"-1,047823792","-0,208942887","0,215240715"
"-1,0498003","-0,285826336","0,144702991"
"-1,04800932","-0,353750469","0,079299212"
"-1,042976788","-0,413318792","0,01855137"
"-1,035204122","-0,465118515","-0,037997793"
"-1,025171368","-0,509779876","-0,090834514"
"-1,013275163","-0,547948435","-0,140436344"
"-0,9997551","-0,580161693","-0,187146166"
"-0,984850767","-0,606957146","-0,231306864"
"-0,968801756","-0,628872296","-0,273261321"
"-0,951807235","-0,646399021","-0,313303186"
"-0,934045803","-0,660038344","-0,351717727"
"-0,915619484","-0,670168695","-0,388675101"
"-0,89662106","-0,67715415","-0,424331963"
"-0,877143314","-0,681358784","-0,458844972"
"-0,857263282","-0,683115915","-0,492346837"
"-0,837050625","-0,682755752","-0,524955675"
"-0,816536876","-0,680523081","-0,556731929"
"-0,795746908","-0,676647804","-0,587726183"
"-0,774705593","-0,671359825","-0,617989023"
"-0,753426592","-0,664855751","-0,647557341"
"-0,73193153","-0,657369577","-0,676470811"
"-0,710216578","-0,649053403","-0,704739221"
"-0,688269668","-0,640032636","-0,732363182"
"-0,666078735","-0,630432684","-0,759343301"
"-0,643631712","-0,620378955","-0,785680186"
"-0,620916012","-0,609993351","-0,81137426"
"-0,597912449","-0,5993704","-0,836419213"
"-0,574601344","-0,588618212","-0,86080514"
"-0,55095602","-0,57779247","-0,884521413"
"-0,526949803","-0,566948858","-0,907557403"
"-0,502556015","-0,556143059","-0,929902482"
"-0,47774798","-0,545430757","-0,95154602"
"-0,452498816","-0,534854229","-0,972479267"
"-0,426779144","-0,524464452","-0,992688959"
"-0,400559499","-0,514291405","-1,012165626"
"-0,373810673","-0,504348855","-1,030902805"
"-0,346503456","-0,494650568","-1,048894033"
"-0,318608636","-0,485210308","-1,066132846"
"-0,290097005","-0,476041843","-1,082612783"
"-0,260939628","-0,467155263","-1,098327683"
"-0,231107585","-0,458553567","-1,11327326"
"-0,200571182","-0,450244158","-1,127446018"
"-0,169302297","-0,442215009","-1,140843812"
"-0,137272807","-0,43445409","-1,153464493"
"-0,104454591","-0,426949374","-1,165305915"
"-0,070819527","-0,419688832","-1,17636593"
"-0,036339492","-0,412660437","-1,186642391"
"-0,000987236","-0,405837688","-1,196127678"
"0,035265472","-0,399215285","-1,204831672"
"0,072446112","-0,392762453","-1,212747067"
"0,110582077","-0,386446363","-1,219865312"
"0,149700759","-0,380234185","-1,226177856"
"0,189829551","-0,374093091","-1,231676149"
"0,230995844","-0,36799025","-1,236351638"
"0,273221803","-0,361845062","-1,24013931"
"0,316541063","-0,355675414","-1,243100777"
"0,360983706","-0,349454943","-1,245241582"
"0,406574293","-0,343105842","-1,246504335"
"0,453337384","-0,336550305","-1,246831645"
"0,501297539","-0,329710526","-1,246166123"
"0,550479319","-0,3225087","-1,244450378"
"0,600907283","-0,31486702","-1,241627021"
"0,652605994","-0,306707679","-1,23763866"
"0,705599232","-0,297949255","-1,2324234"
"0,759901773","-0,288453845","-1,22584992"
"0,815549802","-0,278166621","-1,217891637"
"0,872547537","-0,266889098","-1,208342749"
"0,9308992","-0,254422791","-1,196997455"
"0,990609008","-0,240569215","-1,183649951"
"1,051676233","-0,22511539","-1,168076874"
"1,114067173","-0,207737293","-1,149919372"
"1,177849259","-0,188377155","-1,129144684"
"1,242933426","-0,166517369","-1,105165365"
"1,309230609","-0,141640328","-1,077393971"
"1,376651741","-0,113228424","-1,045243057"
"1,445100756","-0,0807512","-1,008109877"
"1,514428401","-0,043532546","-0,965221533"
"1,584459189","-0,00078922","-0,915683474"
"1,654797223","0,048653842","-0,858134409"
"1,72501479","0,106001221","-0,791176912"
"1,794616913","0,172598409","-0,713249373"
"1,863001459","0,250024522","-0,622523367"
"1,928852556","0,340519972","-0,516363033"
"1,990733489","0,446307718","-0,392139737"
"2,047060414","0,56991147","-0,24688215"
"2,095641511","0,714367351","-0,076988149"
"2,132249422","0,882443932","0,121056416"
"2,152633195","1,076887114","0,350744021"
"2,151325199","1,29989134","0,615113442"
"2,120685634","1,55153981","0,915192428"
"2,051818352","1,82969351","1,249810316"
"1,934726978","2,126031027","1,611463173"
"1,759008684","2,427517544","1,987834936"
"1,51782086","2,710773366","2,355790625"
"1,20766857","2,946456549","2,685901794"
"0,836525247","3,101574508","2,944589599"
"0,420469429","3,145123646","3,100009939"
"-0,01410612","3,061958632","3,136160152"
"-0,438227999","2,853022646","3,053390609"
"-0,826093768","2,538842899","2,871928986"
"-1,160620631","2,151427705","2,623742135"
"-1,434821423","1,72526497","2,343353522"
"-1,649768274","1,291009237","2,061420576"
"-1,811888143","0,869538487","1,798642342"
"-1,92938533","0,475486237","1,5694107"
"-2,010186988","0,114565238","1,378912957"
"-2,061327664","-0,210749388","1,228949995"
"-2,088221064","-0,501541341","1,117454602"
"-2,094771376","-0,76008759","1,040675813"
"-2,084059696","-0,989359011","0,99407909"
"-2,057710248","-1,191826477","0,972502914"
"-2,017153413","-1,369682541","0,970799186"
"-1,963316581","-1,524841955","0,983693065"
"-1,897030324","-1,657979767","1,006268927"
"-1,81918005","-1,769431812","1,033752122"
"-1,7308293","-1,859588321","1,061976521"
"-1,632910914","-1,927524993","1,085532371"
"-1,527247007","-1,973356026","1,101795838"
"-1,415724151","-1,997295679","1,108375765"
"-1,30022742","-1,999559757","1,102883945"
"-1,182539726","-1,980862794","1,084102101"
"-1,065401027","-1,942165416","1,050914593"
"-0,950300661","-1,885944168","1,004703552"
"-0,838727964","-1,814675596","0,946851107"
"-0,732137614","-1,730811565","0,87873224"
"-0,631639701","-1,637108498","0,802239973"
"-0,537751784","-1,536495025","0,719701879"
"-0,450566051","-1,431483446","0,633204942"
"-0,370115012","-1,324472165","0,544755778"
"-0,296161005","-1,217693868","0,45629805"
"-0,228194214","-1,112619365","0,369192302"
"-0,165672161","-1,0105482","0,284662097"
"-0,108044666","-0,912529552","0,203737722"
"-0,054625101","-0,819407282","0,127294094"
"-0,004868953","-0,731358154","0,055652004"
"0,041768287","-0,64855893","-0,010867759"
"0,085798892","-0,571136016","-0,071986263"
"0,12773887","-0,499018924","-0,127579691"
"0,167962171","-0,431938689","-0,177682734"
"0,206770032","-0,369564545","-0,222382006"
"0,24446369","-0,311565728","-0,261764122"
"0,281291408","-0,257583291","-0,295932201"
"0,317487237","-0,207196471","-0,325040316"
"0,353159554","-0,159985897","-0,349223262"
"0,388412045","-0,115532213","-0,368615148"
"0,42326675","-0,073447974","-0,383295934"
"0,45786896","-0,033283501","-0,393449849"
"0,492334406","0,00540496","-0,399234066"
"0,526572278","0,042977714","-0,400660196"
"0,560491767","0,079795062","-0,397739852"
"0,594002063","0,116217308","-0,390484647"
"0,627012357","0,152604753","-0,378906194"
"0,65943184","0,1893177","-0,363016103"
"0,691094773","0,226656985","-0,34284685"
"0,721826457","0,264939428","-0,31834844"
"0,751666744","0,304688475","-0,289327508"
"0,780234908","0,346094645","-0,255722291"
"0,807150225","0,389348461","-0,217471025"
"0,832031968","0,434640444","-0,174511948"
"0,854499414","0,482161115","-0,126783297"
"0,874171836","0,532100996","-0,074223308"
"0,890665267","0,584629876","-0,016789022"
"0,903484784","0,639790338","0,045507644"
"0,912021756","0,697550702","0,112608326"
"0,915645055","0,757603511","0,184171427"
"0,913723555","0,819641309","0,259855349"
"0,905651897","0,883180808","0,339139394"
"0,890680084","0,947719404","0,421518521"
"0,86827912","1,012133391","0,505813545"
"0,837920963","1,075296716","0,590842716"
"0,799233278","1,135979","0,675299154"
"0,751682224","1,192630088","0,757576655"
"0,695506133","1,243452773","0,83571881"
"0,630998169","1,286639452","0,907751519"
"0,558651135","1,320824845","0,972130148"
"0,478976037","1,343281448","1,02591089"
"0,393419784","1,353035537","1,067820765"
"0,303568141","1,349492788","1,096957625"
"0,211006872","1,332058875","1,112419319"
"0,117288568","1,300342298","1,113513186"
"0,024432652","1,254662225","1,100179202"
"-0,065951792","1,196379132","1,073423821"
"-0,152469647","1,127131194","1,034559301"
"-0,233840425","1,048573021","0,984923651"
"-0,308878082","0,962865054","0,926338265"
"-0,377081955","0,872105499","0,860640488"
"-0,43818077","0,778296479","0,789600629"
"-0,491962335","0,683339096","0,714902344"
"-0,538456268","0,589142773","0,638253489"
"-0,578001442","0,49699445","0,560828235"
"-0,611004773","0,407966666","0,483613653"
"-0,637878558","0,323052262","0,407528473"
"-0,659141457","0,24302604","0,333308215"
"-0,675306066","0,168218059","0,261314224"
"-0,686869095","0,098845981","0,191812141"
"-0,694299596","0,035062053","0,125014912"
"-0,698107932","-0,023092321","0,061046376"
"-0,698673697","-0,075794924","-0,000138032"
"-0,696348042","-0,123260387","-0,058611599"
"-0,691477575","-0,165703608","-0,114447552"
"-0,684373596","-0,203382341","-0,167747752"
"-0,675318348","-0,23660887","-0,218650525"
"-0,664503803","-0,265692966","-0,267287041"
"-0,652121935","-0,290944399","-0,313788469"
"-0,638352443","-0,312664609","-0,358279801"
"-0,623360197","-0,331171781","-0,400893056"
"-0,607254107","-0,34674712","-0,441733973"
"-0,590123555","-0,359653628","-0,480896057"
"-0,572057923","-0,370154307","-0,518472811"
"-0,553133151","-0,378495131","-0,554548314"
"-0,533414453","-0,384920338","-0,589202035"
"-0,512935004","-0,389620748","-0,622486819"
"-0,49172691","-0,392785343","-0,654454615"
"-0,469818873","-0,394594505","-0,685154133"
"-0,447235452","-0,395226817","-0,714631229"
"-0,423988239","-0,394830806","-0,742920205"
"-0,400077489","-0,393524109","-0,770044412"
"-0,375503455","-0,391424361","-0,796027201"
"-0,350265911","-0,388646978","-0,820891363"
"-0,324359798","-0,385292521","-0,844655105"
"-0,29777733","-0,38145642","-0,867334929"
"-0,270503725","-0,377199791","-0,888939127"
"-0,242524201","-0,372583753","-0,909475988"
"-0,213823979","-0,367669421","-0,928953806"
"-0,184386069","-0,362495513","-0,947374972"
"-0,154193985","-0,357133704","-0,964752797"
"-0,123227315","-0,351602203","-0,981086517"
"-0,09146532","-0,345914543","-0,996374075"
"-0,058887259","-0,340084255","-1,010613417"
"-0,025472395","-0,334124872","-1,023802487"
"0,008800015","-0,328049928","-1,03593923"
"0,043947862","-0,321832259","-1,046996957"
"0,079999029","-0,315519999","-1,05701115"
"0,116973677","-0,309081672","-1,065959036"
"0,154891688","-0,302482991","-1,073815823"
"0,193772948","-0,295689671","-1,080556718"
"0,233637341","-0,288667423","-1,086156926"
"0,27450475","-0,281381963","-1,090591656"
"0,316395061","-0,273799004","-1,093836114"
"0,359312126","-0,265812815","-1,095792956"
"0,403296582","-0,257443177","-1,096516133"
"0,4483688","-0,248637155","-1,095967652"
"0,494532733","-0,239276412","-1,09403718"
"0,541792329","-0,22924261","-1,090614385"
"0,590151541","-0,218417409","-1,085588931"
"0,639614319","-0,206682474","-1,078850486"
"0,690184615","-0,193919464","-1,070288717"
"0,741854961","-0,179982447","-1,059759373"
"0,794624794","-0,16472007","-1,047116224"
"0,84849474","-0,147972168","-1,032204639"
"0,903406713","-0,129442923","-1,014701935"
"0,959302628","-0,108836519","-0,994285428"
"1,0161244","-0,085857139","-0,970632436"
"1,07374534","-0,060106954","-0,943294227"
"1,13217753","-0,031349371","-0,912024946"
"1,191291389","0,000881499","-0,87630194"
"1,250805222","0,037271338","-0,835331571"
"1,310437335","0,078505828","-0,788320201"
"1,36990603","0,125270651","-0,734474192"
"1,428566203","0,178456368","-0,672730324"
"1,486602331","0,238739269","-0,602356519"
"1,543149441","0,307335418","-0,521903518"
"1,596990823","0,385626478","-0,429698214"
"1,646909765","0,474994115","-0,324067502"
"1,691689556","0,576819993","-0,203338276"
"1,729759907","0,692504999","-0,06576329"
"1,758723569","0,823546955","0,090591431"
"1,775570575","0,97067073","0,266898963"
"1,777166287","1,135646019","0,465469916"
