x,y,z
"0,8906800839","0,947719404","0,4215185208"
"0,8682791203","1,012133391","0,5058135452"
"0,8379209628","1,075296716","0,5908427164"
"0,7992332779","1,135979","0,6752991538"
"0,7516822238","1,192630088","0,7575766552"
"0,6955061331","1,243452773","0,8357188098"
"0,6309981688","1,286639452","0,9077515189"
"0,5586511354","1,320824845","0,9721301479"
"0,4789760372","1,343281448","1,02591089"
"0,3934197842","1,353035537","1,067820765"
"0,303568141","1,349492788","1,096957625"
"0,2110068722","1,332058875","1,112419319"
"0,1172885683","1,300342298","1,113513186"
"0,0244326523","1,254662225","1,100179202"
"-0,06595179203","1,196379132","1,073423821"
"-0,1524696473","1,127131194","1,034559301"
"-0,2338404252","1,048573021","0,9849236513"
"-0,3088780824","0,9628650539","0,9263382653"
"-0,3770819548","0,8721054989","0,8606404878"
"-0,4381807698","0,7782964786","0,7896006294"
"-0,4919623351","0,6833390956","0,7149023435"
"-0,538456268","0,5891427725","0,6382534891"
"-0,5780014419","0,4969944496","0,5608282349"
"-0,6110047733","0,4079666665","0,4836136525"
"-0,6378785581","0,3230522617","0,4075284727"
"-0,6591414573","0,2430260396","0,3333082145"
"-0,675306066","0,1682180589","0,2613142243"
"-0,6868690948","0,0988459808","0,1918121407"
"-0,6942995962","0,03506205283","0,1250149117"
"-0,698107932","-0,02309232118","0,06104637628"
"-0,6986736965","-0,0757949245","-0,000138031588"
"-0,6963480417","-0,1232603874","-0,05861159909"
"-0,691477575","-0,1657036078","-0,1144475525"
"-0,6843735964","-0,2033823415","-0,1677477519"
"-0,6753183479","-0,2366088704","-0,2186505249"
"-0,6645038031","-0,2656929659","-0,2672870407"
"-0,6521219354","-0,290944399","-0,3137884685"
"-0,6383524426","-0,3126646091","-0,3582798014"
"-0,6233601969","-0,331171781","-0,4008930558"
"-0,6072541073","-0,3467471197","-0,4417339729"
"-0,5901235554","-0,3596536276","-0,4808960567"
"-0,5720579233","-0,3701543069","-0,5184728113"
"-0,5531331514","-0,3784951315","-0,5545483143"
"-0,5334144533","-0,3849203381","-0,5892020354"
"-0,5129350043","-0,3896207482","-0,622486819"
"-0,4917269104","-0,3927853434","-0,6544546149"
"-0,4698188734","-0,394594505","-0,685154133"
"-0,4472354516","-0,3952268169","-0,7146312293"
"-0,4239882387","-0,3948308064","-0,7429202053"
"-0,4000774887","-0,3935241091","-0,770044412"
"-0,3755034555","-0,3914243606","-0,7960272005"
"-0,3502659106","-0,3886469782","-0,820891363"
"-0,3243597983","-0,3852925208","-0,8446551054"
"-0,2977773301","-0,3814564195","-0,8673349295"
"-0,2705037249","-0,3771997912","-0,8889391267"
"-0,2425242014","-0,3725837527","-0,9094759884"
"-0,2138239786","-0,367669421","-0,928953806"
"-0,1843860691","-0,3624955129","-0,9473749721"
"-0,1541939849","-0,3571337043","-0,9647527974"
"-0,123227315","-0,3516022034","-0,9810865168"
"-0,09146531976","-0,3459145427","-0,9963740751"
"-0,05888725949","-0,3400842547","-1,010613417"
"-0,02547239454","-0,3341248722","-1,023802487"
"0,008800014754","-0,3280499277","-1,03593923"
"0,04394786177","-0,3218322588","-1,046996957"
"0,07999902918","-0,3155199989","-1,05701115"
"0,1169736766","-0,3090816719","-1,065959036"
"0,1548916883","-0,3024829913","-1,073815823"
"0,1937729483","-0,2956896706","-1,080556718"
"0,233637341","-0,2886674235","-1,086156926"
"0,2745047504","-0,2813819634","-1,090591656"
"0,3163950607","-0,2737990038","-1,093836114"
"0,3593121259","-0,265812815","-1,095792956"
"0,4032965818","-0,2574431767","-1,096516133"
"0,4483688004","-0,2486371551","-1,095967652"
"0,4945327326","-0,239276412","-1,09403718"
"0,5417923292","-0,2292426095","-1,090614385"
"0,5901515412","-0,2184174094","-1,085588931"
"0,6396143194","-0,2066824737","-1,078850486"
"0,6901846147","-0,1939194642","-1,070288717"
"0,7418549609","-0,1799824465","-1,059759373"
"0,7946247942","-0,1647200701","-1,047116224"
"0,8484947397","-0,1479721677","-1,032204639"
"0,9034067126","-0,1294429228","-1,014701935"
"0,9593026278","-0,1088365188","-0,9942854284"
"1,0161244","-0,08585713923","-0,9706324356"
"1,07374534","-0,06010695428","-0,9432942273"
"1,13217753","-0,03134937142","-0,9120249463"
"1,191291389","0,0008814989435","-0,8763019401"
"1,250805222","0,03727133838","-0,8353315708"
"1,310437335","0,07850582845","-0,7883202007"
"1,36990603","0,1252706507","-0,7344741921"
"1,428566203","0,1784563684","-0,6727303238"
"1,486602331","0,2387392692","-0,6023565191"
"1,543149441","0,3073354176","-0,521903518"
"1,596990823","0,385626478","-0,4296982143"
"1,646909765","0,4749941149","-0,3240675022"
"1,691689556","0,5768199926","-0,2033382756"
"1,729759907","0,6925049987","-0,0657632898"
"1,758723569","0,8235469548","0,0905914312"
"1,775570575","0,9706707303","0,2668989628"
"1,777166287","1,135646019","0,4654699156"
"1,759032207","1,317526932","0,6859034501"
"1,716169125","1,513659037","0,9260314392"
"1,643596415","1,720775695","1,183050607"
"1,535779124","1,93224256","1,450759468"
"1,388710497","2,136808456","1,718067182"
"1,199177181","2,321137876","1,971670528"
"0,9686009705","2,468487647","2,194537953"
"0,7017752685","2,561927687","2,369240132"
"0,4083805819","2,587061604","2,480686022"
"0,1018627391","2,535546541","2,519773101"
"-0,2024053","2,406944366","2,485241107"
"-0,4903905184","2,210019147","2,385206349"
"-0,7507538986","1,959050122","2,233316175"
"-0,9767533941","1,672089375","2,047080594"
"-1,16596119","1,366866406","1,843706083"
"-1,319253801","1,05877456","1,638075056"
"-1,439775646","0,7592517246","1,441096505"
"-1,531747288","0,4766846462","1,260668253"
"-1,599428216","0,2149449682","1,100113208"
"-1,646903217","-0,02330036504","0,9615473437"
"-1,677746375","-0,2377338855","0,8447613162"
"-1,694654099","-0,4292143652","0,7482627924"
"-1,700072207","-0,598916495","0,670243248"
"-1,695829446","-0,7485005941","0,608361042"
"-1,68316957","-0,8795665971","0,5602006258"
"-1,66326747","-0,9936367638","0,5234236558"
"-1,63709196","-1,09230298","0,4955394748"
"-1,605317127","-1,176687548","0,4745262421"
"-1,56855259","-1,247769499","0,4585178675"
"-1,527405215","-1,306520928","0,4457403871"
"-1,482439817","-1,353770123","0,4344912275"
"-1,434202291","-1,390164386","0,4231338758"
"-1,383230833","-1,41630352","0,4108494338"
"-1,330063642","-1,432787328","0,396819003"
"-1,275238914","-1,440215613","0,3802236853"
"-1,219230018","-1,439214401","0,3604619404"
"-1,162674973","-1,430350226","0,336949568"
"-1,106019956","-1,414320926","0,309653809"
"-1,04963587","-1,391861505","0,2787140757"
"-0,9938936173","-1,363706965","0,2442697809"
"-0,9391509562","-1,330582331","0,2064627524"
"-0,8856739124","-1,293216243","0,1655764554"
"-0,8337850366","-1,252483673","0,1220386796"
"-0,7835249188","-1,209033632","0,07629928245"
"-0,7349341489","-1,163515131","0,02880812176"
"-0,688053317","-1,11657718","-0,01998494481"
"-0,6429046918","-1,068810687","-0,06966274003"
"-0,5994512126","-1,0208294","-0,1197431308"
"-0,5575944818","-0,9731116244","-0,1698164957"
"-0,5171974195","-0,9259619925","-0,2195863866"
"-0,4781229461","-0,8796851378","-0,2687563553"
"-0,4402339819","-0,8345856934","-0,3170299537"
"-0,4033974883","-0,7909001749","-0,3641617712"
"-0,3674331727","-0,748863311","-0,4098886098"
"-0,332189003","-0,7085547114","-0,4540703039"
"-0,2975228813","-0,6700095888","-0,4966027877"
"-0,2632927098","-0,6332631559","-0,5373819952"
"-0,2293563907","-0,5983506257","-0,5763038605"
"-0,1955909348","-0,5652715878","-0,613292885"
"-0,1618484469","-0,5340080797","-0,6482831119"
"-0,1280278648","-0,504486526","-0,6812569482"
"-0,09403636904","-0,4766241223","-0,7122047599"
"-0,05978114027","-0,4503380644","-0,7411169128"
"-0,02516935916","-0,4255455479","-0,7679837729"
"0,009863874521","-0,4021462149","-0,7927972535"
"0,04542564404","-0,3800480971","-0,8155765804"
"0,08156639206","-0,3591302937","-0,8363295513"
"0,1183319812","-0,3392696839","-0,8550630001"
"0,1557682743","-0,320343147","-0,8717837606"
"0,1939211338","-0,3022275623","-0,8864986669"
"0,2328364225","-0,2847998092","-0,8992145529"
"0,2725440859","-0,2679239522","-0,9099062947"
"0,3130929725","-0,251487628","-0,9186157352"
"0,354499288","-0,23534198","-0,9253109913"
"0,3967738397","-0,2193326635","-0,9299473467"
"0,4399274352","-0,203305334","-0,9324800851"
"0,4839708816","-0,1871056467","-0,9328644904"
"0,5288993409","-0,1705556082","-0,9310194325"
"0,5747289095","-0,1535115889","-0,9269101381"
"0,6214666879","-0,1358119232","-0,9204731073"
"0,6690689588","-0,1172159626","-0,9115252051"
"0,7174920047","-0,09748305861","-0,8998832962"
"0,7666921082","-0,07637256289","-0,8853642453"
"0,8166255517","-0,05364382695","-0,8677849173"
"0,8671425743","-0,0289294111","-0,846783594"
"0,9183460779","-0,002119561725","-0,8223506198"
"0,9700380204","0,02723644246","-0,7940142916"
"1,021998607","0,05961369179","-0,7612694818"
"1,074008044","0,09548727659","-0,7236110627"
"1,125846535","0,1353322872","-0,6805339068"
"1,177175219","0,179675821","-0,6314577896"
"1,227829111","0,2290793106","-0,5757813537"
"1,277327625","0,2842577123","-0,5126834703"
"1,324905331","0,3460267705","-0,4411908959"
"1,369796806","0,4152022297","-0,3603303867"
"1,411212163","0,4925892989","-0,26913693"
"1,448159239","0,5790697928","-0,1665318451"
"1,479212517","0,6754792607","-0,0514280563"
"1,502647802","0,7823986712","0,07702287473"
"1,516585156","0,9002222027","0,2194789159"
"1,518856315","1,030085498","0,377468299"
"1,506486669","1,170327581","0,5496162942"
"1,476501606","1,319287476","0,7345481714"
"1,425886641","1,475045001","0,9306267983"
"1,351602451","1,633238001","1,13370596"
"1,250550605","1,788120773","1,338200776"
"1,121135897","1,931733428","1,536140093"
"0,9635360939","2,054814141","1,718061918"
"0,778875466","2,147438006","1,873759966"
"0,5714540575","2,199788141","1,992914413"
"0,3483315681","2,205491026","2,068570296"
"0,1169964853","2,159771547","2,095291595"
"-0,112881516","2,06242882","2,072100393"
"-0,3333511624","1,919601492","2,004499225"
"-0,5370665475","1,738445915","1,898997264"
"-0,719049207","1,529533226","1,765509777"
"-0,877051604","1,303539175","1,614139627"
"-1,01020073","1,070813264","1,454676454"
"-1,119791737","0,8393449889","1,294595112"
"-1,207675816","0,6157080522","1,139990875"
"-1,276418761","0,4046966131","0,9952327213"
"-1,328577009","0,2085482147","0,8621764538"
"-1,366613434","0,02904095998","0,7422299587"
"-1,392905215","-0,1332843766","0,635638155"
"-1,409223744","-0,2789146123","0,541647285"
"-1,417206885","-0,4084344521","0,4594107958"
"-1,418378624","-0,5227679978","0,3877769843"
"-1,41376081","-0,6230210054","0,3254515701"
"-1,404196897","-0,7102907768","0,271156131"
"-1,390478244","-0,7856157159","0,2236996974"
"-1,373348406","-0,8501416488","0,1817522554"
"-1,353301835","-0,9048107703","0,1442733132"
"-1,33072559","-0,9504241468","0,1104245098"
"-1,306006728","-0,9877828448","0,07936748415"
"-1,279516282","-1,017662725","0,05031658861"
"-1,251586521","-1,040776092","0,02255803008"
"-1,222500971","-1,057751955","-0,004483972462"
"-1,192469255","-1,069102063","-0,03112433035"
"-1,161700995","-1,075338167","-0,05767795494"
"-1,130405813","-1,076972015","-0,08445975756"
"-1,098731518","-1,074445773","-0,1116571853"
"-1,06692905","-1,068285862","-0,1395576535"
"-1,035109223","-1,058872237","-0,1681901026"
"-1,003353331","-1,046554541","-0,1975321151"
"-0,9717426698","-1,03168242","-0,2275612735"
"-0,9403585347","-1,014605517","-0,2582551602"
"-0,909282221","-0,9956734787","-0,2895913576"
"-0,8785480501","-0,975165112","-0,3215097425"
"-0,848228758","-0,9534506528","-0,3539000772"
"-0,8183224034","-0,9307656969","-0,3866548027"
"-0,7888091848","-0,9073148377","-0,4196626912"
"-0,7596693006","-0,8833026685","-0,4528125151"
"-0,7308829491","-0,8589337825","-0,4859930468"
"-0,7024303289","-0,834412773","-0,5190930585"
"-0,6742813231","-0,8098766549","-0,5520161629"
"-0,6463941315","-0,785528695","-0,5846239013"
"-0,6187155745","-0,7614738846","-0,616830159"
"-0,5911901788","-0,7377907261","-0,6485592339"
"-0,5637624715","-0,7145577222","-0,6797354241"
"-0,5363769795","-0,6918533754","-0,7102830274"
"-0,5089782296","-0,6697561881","-0,740126342"
"-0,4815157828","-0,6483074273","-0,7692140288"
"-0,4539187287","-0,6275836109","-0,7974607727"
"-0,4261314618","-0,6076019144","-0,8248266528"
"-0,39810221","-0,5883640021","-0,8512832446"
"-0,3697792015","-0,5698715379","-0,8768021239"
"-0,3411106641","-0,5521261859","-0,9013548663"
"-0,3120448261","-0,5351296102","-0,9249130472"
"-0,2825299154","-0,5188834748","-0,9474482424"
"-0,2525245427","-0,5033672083","-0,9689462289"
"-0,2219704953","-0,4885779978","-0,9893849648"
"-0,1908274923","-0,4744846922","-1,008758933"
"-0,1590570509","-0,4610531682","-1,027064362"
"-0,1266206883","-0,4482493026","-1,044297479"
"-0,09347992175","-0,4360389722","-1,060454511"
"-0,05959626836","-0,4243880535","-1,075531686"
"-0,02493138946","-0,413262074","-1,089524997"
"0,01054419877","-0,4026073958","-1,102425634"
"0,04687279107","-0,39240141","-1,114252481"
"0,08408368073","-0,3825877523","-1,124997537"
"0,122206161","-0,3731100584","-1,1346528"
"0,1612695252","-0,3639119638","-1,143210269"
"0,2013030665","-0,3549371042","-1,150661944"
"0,2423360782","-0,3461291153","-1,156999821"
"0,2843971337","-0,3374284114","-1,162212481"
"0,3275121057","-0,3287640971","-1,166281344"
"0,3717094326","-0,3200762055","-1,169195487"
"0,4170116138","-0,311277489","-1,170910372"
"0,4634411485","-0,3022807003","-1,171381461"
"0,5110205359","-0,2929985921","-1,170564217"
"0,5597607944","-0,2832985639","-1,168354218"
"0,6097007525","-0,2731464446","-1,164777264"
"0,6608568968","-0,2624217118","-1,159745472"
"0,713232615","-0,2509539002","-1,153105032"
"0,766831295","-0,2385725442","-1,144702132"
"0,8216563244","-0,2251071784","-1,134382961"
"0,877711091","-0,2103873375","-1,121993709"
"0,9349935575","-0,1942195681","-1,107353884"
"0,9934853973","-0,1763490571","-1,09020425"
"1,05315066","-0,1564730168","-1,07022548"
"1,113928211","-0,1342295642","-1,047026361"
"1,175807332","-0,10935068","-1,020331271"
"1,238662511","-0,08130900129","-0,9895498618"
"1,302349879","-0,0495370926","-0,9540428717"
"1,366691398","-0,01342139509","-0,913114773"
"1,431530331","0,02766566092","-0,866055397"
"1,496633938","0,07450370163","-0,8119770233"
"1,561482862","0,1282541403","-0,7495277205"
"1,625557747","0,1900783901","-0,6773555573"
"1,688067536","0,2612883985","-0,593912889"
"1,748694661","0,3432308919","-0,4976616769"
"1,80591262","0,4378165357","-0,3863137298"
"1,857898939","0,5470767085","-0,2574162529"
"1,902803977","0,6730265647","-0,1085300443"
"1,938225515","0,8177720629","0,06295239514"
"1,960553384","0,983245406","0,2595746696"
"1,96540655","1,170433015","0,482948126"
"1,947719087","1,381147236","0,7356662072"
"1,900597028","1,612027794","1,01504951"
"1,817451927","1,858147598","1,316747348"
"1,689473102","2,113149785","1,635139663"
"1,51107115","2,361019931","1,954487509"
"1,279522555","2,581611404","2,25455385"
"0,9948423654","2,752750541","2,512940387"
"0,6656478705","2,850166819","2,704734572"
"0,3068435371","2,85523461","2,81053324"
"-0,0613886634","2,758579093","2,820076952"
"-0,417988402","2,565857429","2,738392945"
"-0,744656341","2,292767175","2,580628502"
"-1,029260648","1,963263452","2,370363505"
"-1,2665272","1,602753526","2,132676035"
"-1,45683167","1,233643967","1,889617162"
"-1,604221434","0,8733437248","1,658215263"
"-1,714477314","0,53262256","1,448740869"
"-1,793816262","0,2186427244","1,267868016"
"-1,847554788","-0,06664342507","1,116885975"
"-1,88039712","-0,3226787401","0,9956145445"
"-1,896009859","-0,550788036","0,9018657564"
"-1,896987669","-0,7529031715","0,832531742"
"-1,885618633","-0,9312861488","0,7842056851"
"-1,863281033","-1,087920025","0,7532948072"
"-1,831035568","-1,224494106","0,7362635296"
"-1,789896077","-1,342542761","0,7297122989"
"-1,740574401","-1,4433408","0,7301461469"
"-1,683833812","-1,527533542","0,7347811503"
"-1,620453825","-1,595689137","0,7409396943"
"-1,551224238","-1,648527916","0,7464707612"
"-1,477031977","-1,686008391","0,7482476919"
"-1,398913661","-1,70858699","0,7447925069"
"-1,317922253","-1,717003122","0,7353533871"
"-1,235110711","-1,711996195","0,7191785136"
"-1,151531997","-1,694305621","0,6955160675"
"-1,068142049","-1,664833708","0,66401452"
"-0,9860981587","-1,624813377","0,6248902692"
"-0,9060393082","-1,575686215","0,578921629"
"-0,8285504556","-1,518912141","0,5269457202"
"-0,7541701741","-1,455912041","0,4697904852"
"-0,6833309126","-1,388251836","0,4085164958"
"-0,6162016152","-1,31737472","0,3442210185"
"-0,5527212725","-1,244462111","0,2778761258"
"-0,492828875","-1,170695427","0,2104538903"
"-0,436424664","-1,09711005","0,1428340682"
"-0,3832763691","-1,024722459","0,07592089835"
"-0,3330809531","-0,9540898162","0,01027255032"
"-0,2855298082","-0,8856981946","-0,05360536677"
"-0,2403229493","-0,8200037138","-0,1152319835"
"-0,1971324354","-0,7573581917","-0,1742011725"
"-0,1556221215","-0,6979620786","-0,2302187086"
"-0,115528477","-0,641805864","-0,2831651251"
"-0,0765879709","-0,5888800371","-0,3329209552"
"-0,03854067959","-0,5391722142","-0,3793689686"
"-0,001159899953","-0,4925992538","-0,4224465309"
"0,03579137392","-0,4490242756","-0,4621334366"
"0,072458435","-0,4082454406","-0,498460705"
"0,1089865762","-0,3700609098","-0,531459355"
"0,1455210906","-0,3342688441","-0,5611604059"
"0,1821578455","-0,3006554695","-0,5875824827"
"0,2190608922","-0,2689896627","-0,6108121725"
"0,2562790226","-0,2390297949","-0,6308786587"
"0,2938558716","-0,2105338611","-0,6478084661"
"0,3318350742","-0,1832598563","-0,6616281193"
"0,3702602653","-0,1569657753","-0,6723641429"
"0,4090865788","-0,1313724934","-0,6799316335"
"0,4484084795","-0,1062733949","-0,6844473856"
"0,4883320164","-0,08146797736","-0,6860267476"
"0,5287788972","-0,05667490874","-0,6845419665"
"0,5696708292","-0,03161285716","-0,6798652895"
"0,6109295202","-0,00600049069","-0,6718689637"
"0,6524766775","0,02044352257","-0,660425236"
"0,6942340087","0,04800051455","-0,6454063537"
"0,7361232213","0,07695181715","-0,6266845638"
"0,7780570366","0,1075805991","-0,6041274511"
"0,8197332983","0,140231646","-0,5774417011"
"0,8613390196","0,1751850758","-0,5465171812"
"0,9024952643","0,2128372707","-0,5109619982"
"0,9428230963","0,2535846128","-0,4703842591"
"0,9819435795","0,2978234843","-0,4243920706"
"1,019477778","0,3459502673","-0,3725935398"
"1,055046755","0,3983613441","-0,3145967734"
"1,088168931","0,4554325485","-0,2500026105"
"1,118224351","0,5176148833","-0,1782923521"
"1,14437702","0,5851946952","-0,09909260587"
"1,165756258","0,6583817575","-0,01210663973"
"1,181412735","0,7372675875","0,0828452324"
"1,190295035","0,8224259575","0,1864996285"
"1,19101337","0,9130500264","0,2981576894"
"1,182177952","1,008332953","0,4171205559"
"1,162399618","1,107465212","0,5426864746"
"1,130230854","1,209133782","0,6736436025"
"1,084380962","1,310973055","0,8076722393"
"1,023426377","1,410363181","0,9421956258"
"0,9464860401","1,503823009","1,073702921"
"0,8537701966","1,587172307","1,197840771"
"0,7456581348","1,656473769","1,310490791"
"0,6229450647","1,706770274","1,406445227"
"0,4881425542","1,734259166","1,481510432"
"0,3446302426","1,736601653","1,5329169"
"0,1956493174","1,711837442","1,558270341"
"0,04558513887","1,658742732","1,555773799"
"-0,1015908795","1,579473547","1,527044208"
"-0,2425165156","1,477379501","1,47493107"
"-0,3740163699","1,355920484","1,402395397"
"-0,4936073977","1,219933822","1,313748802"
"-0,6002998289","1,074298867","1,213429796"
"-0,6934858222","0,9236447332","1,105654144"
"-0,7731293217","0,7724283038","0,9944877888"
"-0,8399845031","0,6238495117","0,8828314068"
"-0,8949500224","0,4806217521","0,7731292215"
"-0,9391418241","0,345069054","0,667467519"
"-0,9737580697","0,2183324037","0,5668500112"
"-0,9999548476","0,101127037","0,4718860752"
"-1,018809938","-0,006052176083","0,3829923347"
"-1,031482951","-0,103059778","0,3002823436"
"-1,038766573","-0,1902761524","0,2234252229"
"-1,041428607","-0,2681116731","0,1520645123"
"-1,04019499","-0,3369751276","0,08586135908"
"-1,035734864","-0,3974385357","0,0243499746"
"-1,028512005","-0,4501268778","-0,03294956048"
"-1,018922131","-0,4956426951","-0,08647920035"
"-1,007348481","-0,5345771173","-0,1366680245"
"-0,9941286111","-0,5675220882","-0,1839318313"
"-0,9795623879","-0,595075914","-0,2286771458"
"-0,9638224004","-0,6177098899","-0,2711696178"
"-0,9470812369","-0,6358953111","-0,3116748967"
"-0,929511486","-0,6501034728","-0,3504586322"
"-0,91125198","-0,6607570178","-0,3877398688"
"-0,8924359517","-0,6682946941","-0,4237363909"
"-0,8731299423","-0,6730324612","-0,4585636955"
"-0,8533943871","-0,6752752877","-0,4923281017"
"-0,8332897214","-0,6753281424","-0,5251359283"
"-0,812867137","-0,6734750887","-0,5570805443"
"-0,7921704808","-0,6699942017","-0,5882399883"
"-0,7712175187","-0,6650967181","-0,6186541653"
"-0,7500155207","-0,6589669319","-0,6483488418"
"-0,7285717568","-0,6517891368","-0,6773497846"
"-0,7068902606","-0,643735313","-0,7056797807"
"-0,6849702898","-0,6349709975","-0,7333535985"
"-0,6628089873","-0,6256581661","-0,7603802053"
"-0,6403868039","-0,6158911274","-0,7867536483"
"-0,6176841908","-0,60576419","-0,8124679747"
"-0,5946815991","-0,5953716624","-0,8375172318"
"-0,5713594796","-0,5848078533","-0,8618954669"
"-0,5476968678","-0,5741546065","-0,8855972774"
"-0,5236691109","-0,5634917769","-0,9086114634"
"-0,499249519","-0,5528784871","-0,9309266763"
"-0,4744097666","-0,5423511322","-0,952533807"
"-0,4491215279","-0,5319461076","-0,9734237459"
"-0,4233564773","-0,5216998083","-0,9935873839"
"-0,3970862892","-0,5116486296","-1,013015612"
"-0,3702829323","-0,5018160038","-1,031701392"
"-0,3429160861","-0,4922357126","-1,049634578"
"-0,3149564952","-0,4829198122","-1,066809405"
"-0,286375442","-0,4738705956","-1,083221966"
"-0,2571442089","-0,4650903561","-1,098868351"
"-0,2272340784","-0,4565813865","-1,113744652"
"-0,1966163329","-0,44834598","-1,127846959"
"-0,1652625472","-0,4403816102","-1,141170747"
"-0,1331443262","-0,4326838315","-1,153714703"
"-0,1002331018","-0,425247933","-1,165478877"
"-0,06650122696","-0,4180536353","-1,176460399"
"-0,03192105429","-0,4110806591","-1,186656399"
"0,003535063462","-0,4043087253","-1,196064006"
"0,03989477357","-0,3977175545","-1,20468035"
"0,07718572331","-0,3912868674","-1,212502562"
"0,1154337124","-0,3849644319","-1,219499232"
"0,1546687267","-0,378769241","-1,225718443"
"0,1949176692","-0,372654344","-1,231138283"
"0,2362074004","-0,3665719864","-1,235736008"
"0,278564781","-0,3604744139","-1,239488873"
"0,3220166716","-0,3543138722","-1,242374135"
"0,3665899327","-0,3480426068","-1,244369051"
"0,4123114251","-0,3416128633","-1,245450876"
"0,4592080093","-0,3349768875","-1,245596866"
"0,5073043947","-0,3280531187","-1,244758164"
"0,5566280893","-0,3207856314","-1,242897634"
"0,6072021424","-0,3130833965","-1,239940783"
"0,6590493854","-0,3048530883","-1,235811199"
"0,7121885924","-0,2959806587","-1,23040707"
"0,7666454885","-0,2863755492","-1,223656728"
"0,8224436405","-0,2759342648","-1,21547152"
"0,8795886401","-0,2644657047","-1,205654526"
"0,9380860792","-0,2517787677","-1,19400883"
"0,9979415497","-0,2376823529","-1,180337512"
"1,059157881","-0,2219719376","-1,16442814"
"1,121723414","-0,2043759389","-1,145987728"
"1,185608863","-0,1845616538","-1,124649089"
"1,250764367","-0,1621357312","-1,099972156"
"1,317172409","-0,1367708874","-1,071598669"
"1,384702653","-0,1078381255","-1,038810298"
"1,453224764","-0,07470844829","-1,000888713"
"1,522538334","-0,03662681539","-0,9569650304"
"1,592559929","0,007041103318","-0,906321246"
"1,662865754","0,05750769445","-0,8475533012"
"1,732955429","0,1161102067","-0,7791078836"
"1,802164192","0,1843033061","-0,699284973"
"1,87006454","0,2635732429","-0,6063726099"
"1,93555359","0,3559993434","-0,4979376784"
"1,996777676","0,4641568605","-0,3709232501"
"2,051883131","0,5906210472","-0,2222723962"
"2,098022233","0,7376926177","-0,04913335606"
"2,13312625","0,9098081453","0,1536206177"
"2,150977533","1,10839655","0,3882739649"
"2,145343776","1,334875235","0,6571000458"
"2,109623044","1,589551256","0,9612371841"
"2,034303698","1,871062535","1,300417549"
"1,909314522","2,168295849","1,664261661"
"1,725597932","2,467146498","2,039214102"
"1,473505192","2,745010631","2,403126448"
"1,155439306","2,970099983","2,723819418"
"0,7775748132","3,110263998","2,968608478"
"0,3582975596","3,135663037","3,106725143"
"-0,07523161841","3,03450381","3,125634745"
"-0,4943878606","2,80964849","3,027576227"
"-0,8744365886","2,484028352","2,835244004"
"-1,199828896","2,090372428","2,581337182"
"-1,464915311","1,662655403","2,299852881"
"-1,671636535","1,230408611","2,020308455"
"-1,826783746","0,8131909169","1,762052811"
"-1,938625296","0,4245237045","1,538340635"
"-2,014916261","0,06938022703","1,353590821"
"-2,062467378","-0,2502840878","1,209046859"
"-2,086479301","-0,535782509","1,102375114"
"-2,090661411","-0,7894829834","1,029675615"
"-2,077956897","-1,014375501","0,9863575802"
"-2,049904079","-1,212852942","0,967279077"
"-2,007860749","-1,387028688","0,967320381"
"-1,952729924","-1,538724782","0,9812476427"
"-1,885334447","-1,66859554","1,004193927"
"-1,806586562","-1,776895904","1,031487114"
"-1,717556187","-1,864027132","1,059085939"
"-1,619223832","-1,929015826","1,081599775"
"-1,513386322","-1,971974273","1,09641378"
"-1,401952587","-1,993233923","1,101381867"
"-1,286831555","-1,993126225","1,094357951"
"-1,169731952","-1,972359915","1,074079729"
"-1,053396955","-1,931960831","1,039589108"
"-0,9393418796","-1,874347121","0,9921646925"
"-0,8289188549","-1,802070693","0,9333461079"
"-0,723480011","-1,717683456","0,8646729785"
"-0,6241052892","-1,623749766","0,7878497559"
"-0,5313638572","-1,523273328","0,7052602467"
"-0,4452768437","-1,418678222","0,6189357599"
"-0,3658111532","-1,312280656","0,5308313115"
"-0,2927387582","-1,206249096","0,4428313319"
"-0,2255629613","-1,102093976","0,3563288161"
"-0,1637206419","-1,000998576","0,2724544685"
"-0,1066766699","-0,9039419474","0,1921764977"
"-0,05374423479","-0,8117975856","0,1163944921"
"-0,004380078919","-0,7247464765","0,04543292025"
"0,0419385617","-0,6429006233","-0,02044102213"
"0,08572115593","-0,5663582801","-0,08097160914"
"0,127442438","-0,4950514116","-0,1360367644"
"0,1675201259","-0,4287424072","-0,1856454882"
"0,2062331451","-0,3670865498","-0,2298952093"
"0,2438604211","-0,309739122","-0,2688833565"
"0,2806510682","-0,2563477847","-0,3027091662"
"0,3168348541","-0,206500551","-0,3315211483"
"0,3525324991","-0,1597796013","-0,3554548157"
"0,3878331584","-0,1157701926","-0,3746377584"
"0,4228220461","-0,07405911862","-0,3891948429"
"0,4574314605","-0,03428719276","-0,3991575342"
"0,4919636343","0,004057810887","-0,4048150958"
"0,5263163189","0,04132937095","-0,4061666088"
"0,5603872656","0,07788096608","-0,4032111537"
"0,5940742258","0,1140660749","-0,3959478115"
"0,6272749508","0,1502381761","-0,3843756629"
"0,659887192","0,1867507483","-0,3684937888"
"0,6918087007","0,2239572701","-0,34830127"
"0,7227135742","0,2620252629","-0,3238570996"
"0,7527267426","0,3015692541","-0,2948996859"
"0,7815498319","0,3428508181","-0,2613287057"
